Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment, Day 
store 3,8/20/2010,351728.21,non holiday,88.02,2.664,214.9314191,7.346, Friday 
store 3,8/27/2010,362134.09,non holiday,86.15,2.619,214.8897938,7.346, Friday 
store 3,3/9/2010,366473.97,non holiday,,2.577,214.8481685,7.346, Tuesday 
store 3,10/9/2010,352260.97,holiday,80.84,2.565,214.8065431,7.346, Saturday 
store 3,9/17/2010,363064.64,non holiday,82.36,2.582,214.8322484,7.346, Friday 
store 3,9/24/2010,355626.87,non holiday,76.9,2.624,214.9084516,7.346, Friday 
store 3,1/10/2010,358784.1,non holiday,73.6,2.603,214.9846548,7.564, Sunday 
store 3,8/10/2010,395107.35,non holiday,66.99,2.633,215.060858,7.564, Tuesday 
store 3,10/15/2010,345584.39,non holiday,69.71,2.72,215.1293114,7.564, Friday 
store 3,10/22/2010,348895.98,non holiday,71.64,2.725,215.17839,7.564, Friday 
store 3,10/29/2010,348591.74,non holiday,72.04,2.716,,7.564, Friday 
store 3,5/11/2010,423175.56,non holiday,,2.689,215.2765472,7.564, Tuesday 
store 3,12/11/2010,386635.03,non holiday,62.79,,215.3256258,7.564, Saturday 
store 3,11/19/2010,372545.32,non holiday,57.72,2.771,215.2074519,7.564, Friday 
store 3,11/26/2010,565567.84,holiday,68.71,2.735,215.0614025,7.564, Friday 
store 3,3/12/2010,476420.77,non holiday,53.76,2.708,214.9153531,7.564, Friday 
store 3,10/12/2010,467642.03,non holiday,,2.843,214.7693037,7.564, Tuesday 
store 3,12/17/2010,498159.39,non holiday,52.2,,214.704919,7.564, Friday 
store 3,12/24/2010,605990.41,non holiday,57.16,2.886,214.7017828,7.564, Friday 
store 3,12/31/2010,382677.76,holiday,53.2,2.943,214.6986466,7.564, Friday 
store 3,7/1/2011,378241.34,non holiday,,2.976,214.6955104,7.551, Friday 
store 3,1/14/2011,381061.1,non holiday,44.76,2.983,214.7470729,7.551, Friday 
store 3,1/21/2011,350876.7,non holiday,50.74,3.016,215.1268275,7.551, Friday 
store 3,1/28/2011,364866.24,non holiday,48.71,3.01,215.5065821,7.551, Friday 
store 3,4/2/2011,438516.53,non holiday,45.95,2.989,215.8863367,7.551, Saturday 
store 3,11/2/2011,430526.21,holiday,,3.022,216.2660913,7.551, Wednesday 
store 3,2/18/2011,432782.1,non holiday,,3.045,216.5843571,7.551, Friday 
store 3,2/25/2011,397211.19,non holiday,,3.065,216.8780275,7.551, Friday 
store 3,4/3/2011,437084.51,non holiday,,3.288,217.1716979,7.551, Sunday 
store 3,11/3/2011,404753.3,non holiday,61.29,3.459,217.4653683,7.551, Thursday 
store 3,3/18/2011,392109.51,non holiday,69.47,3.488,217.7235226,7.551, Friday 
store 3,3/25/2011,380683.67,non holiday,72.94,3.473,217.9674705,7.551, Friday 
store 3,1/4/2011,374556.08,non holiday,68.76,3.524,218.2114184,7.574, Tuesday 
store 3,8/4/2011,384075.31,non holiday,72.55,3.622,218.4553663,7.574, Thursday 
store 3,4/15/2011,366250.69,non holiday,,3.743,218.6788642,7.574, Friday 
store 3,4/22/2011,391860.04,non holiday,76.91,3.807,218.851237,7.574, Friday 
store 3,4/29/2011,367405.4,non holiday,78.69,3.81,219.0236099,7.574, Friday 
store 3,6/5/2011,413042.12,non holiday,69.45,3.906,219.1959827,7.574, Sunday 
store 3,5/13/2011,386312.68,non holiday,79.87,3.899,219.3683556,7.574, Friday 
store 3,5/20/2011,364603.13,non holiday,,3.907,219.127216,7.574, Friday 
store 3,5/27/2011,369350.6,non holiday,84.41,3.786,218.8860765,7.574, Friday 
store 3,3/6/2011,394507.84,non holiday,,3.699,218.6449369,7.574, Sunday 
store 3,10/6/2011,391638.75,non holiday,84.84,3.648,218.4037974,7.574, Thursday 
store 3,6/17/2011,403423.34,non holiday,86.96,3.637,218.3551748,7.574, Friday 
store 3,6/24/2011,385520.71,non holiday,84.94,3.594,218.45094,7.574, Friday 
store 3,1/7/2011,368962.72,non holiday,85.1,3.524,218.5467052,7.567, Friday 
store 3,8/7/2011,395146.24,non holiday,85.38,3.48,218.6424704,7.567, Sunday 
store 3,7/15/2011,373454.33,non holiday,87.14,3.575,218.7275216,7.567, Friday 
store 3,7/22/2011,360617.37,non holiday,86.19,3.651,218.7857881,7.567, Friday 
store 3,7/29/2011,345381.29,non holiday,88.07,3.682,218.8440545,7.567, Friday 
store 3,5/8/2011,409981.25,non holiday,88.45,3.684,218.9023209,7.567, Sunday 
store 3,12/8/2011,380376.85,non holiday,88.88,3.638,218.9605873,7.567, Thursday 
store 3,8/19/2011,379716.91,non holiday,88.44,3.554,219.023271,7.567, Friday 
store 3,8/26/2011,366367.55,non holiday,87.67,3.523,219.0866908,7.567, Friday 
store 3,2/9/2011,375988.69,non holiday,89.12,3.533,219.1501106,7.567, Wednesday 
store 3,9/9/2011,377347.49,holiday,81.72,3.546,219.2135305,7.567, Friday 
store 3,9/16/2011,375629.51,non holiday,83.63,3.526,219.3972867,7.567, Friday 
store 3,9/23/2011,365248.94,non holiday,80.19,3.467,219.7414914,7.567, Friday 
store 3,9/30/2011,368477.93,non holiday,82.58,3.355,220.085696,7.567, Friday 
store 3,7/10/2011,403342.4,non holiday,75.54,3.285,220.4299007,7.197, Sunday 
store 3,10/14/2011,368282.57,non holiday,73.75,3.274,220.7486167,7.197, Friday 
store 3,10/21/2011,394976.36,non holiday,69.03,3.353,220.9144005,7.197, Friday 
store 3,10/28/2011,389540.62,non holiday,71.04,3.372,221.0801842,7.197, Friday 
store 3,4/11/2011,459443.22,non holiday,59.31,3.332,221.245968,7.197, Monday 
store 3,11/11/2011,407764.25,non holiday,61.7,3.297,221.4117517,7.197, Friday 
store 3,11/18/2011,398838.97,non holiday,63.91,3.308,221.6432852,7.197, Friday 
store 3,11/25/2011,556925.19,holiday,68,3.236,221.9011185,7.197, Friday 
store 3,2/12/2011,472511.32,non holiday,54.97,3.172,222.1589519,7.197, Saturday 
store 3,9/12/2011,468772.8,non holiday,49.26,3.158,222.4167852,7.197, Monday 
store 3,12/16/2011,510747.62,non holiday,57.95,3.159,222.6426418,7.197, Friday 
store 3,12/23/2011,551221.21,non holiday,53.41,3.112,222.8258628,7.197, Friday 
store 3,12/30/2011,410553.88,holiday,48.29,3.129,223.0090839,7.197, Friday 
store 3,6/1/2012,398178.21,non holiday,52.42,3.157,223.1923049,, Friday 
store 3,1/13/2012,367438.62,non holiday,51.86,3.261,223.3755259,6.833, Friday 
store 3,1/20/2012,365818.61,non holiday,56.2,3.268,223.4700552,6.833, Friday 
store 3,1/27/2012,349518.1,non holiday,58.06,,223.5645845,6.833, Friday 
store 3,3/2/2012,424960.66,non holiday,59.33,3.36,223.6591137,6.833, Friday 
store 3,10/2/2012,473292.47,holiday,51.65,3.409,223.753643,6.833, Tuesday 
store 3,2/17/2012,475591.08,non holiday,52.39,3.51,223.9170153,6.833, Friday 
store 3,2/24/2012,418925.47,non holiday,60.12,3.555,224.1320199,6.833, Friday 
store 3,2/3/2012,469752.56,non holiday,61.65,3.63,224.3470245,6.833, Friday 
store 3,9/3/2012,445162.05,non holiday,60.71,3.669,224.5620291,6.833, Monday 
store 3,3/16/2012,411775.8,non holiday,64,3.734,224.7166953,6.833, Friday 
store 3,3/23/2012,413907.25,non holiday,66.53,3.787,224.7909104,6.833, Friday 
store 3,3/30/2012,407488.84,non holiday,69.36,3.845,224.8651254,6.833, Friday 
store 3,6/4/2012,503232.13,non holiday,,3.891,224.9393405,6.664, Monday 
store 3,4/13/2012,420789.74,non holiday,72.83,3.891,225.0135556,6.664, Friday 
store 3,4/20/2012,434822.13,non holiday,72.05,3.877,225.0689541,6.664, Friday 
store 3,4/27/2012,394616.11,non holiday,73.39,3.814,,6.664, Friday 
store 3,4/5/2012,439913.57,non holiday,79.51,3.749,225.1797511,6.664, Thursday 
store 3,11/5/2012,431985.36,non holiday,75.19,3.688,225.2351496,6.664, Monday 
store 3,5/18/2012,418112.76,non holiday,72.38,3.63,225.2512024,6.664, Friday 
store 3,5/25/2012,413701.29,non holiday,78.58,3.561,225.2515168,6.664, Friday 
store 3,1/6/2012,432268.53,non holiday,81.55,3.501,225.2518313,6.664, Friday 
store 3,8/6/2012,446336.8,non holiday,,3.452,225.2521458,6.664, Monday 
store 3,6/15/2012,442074.79,non holiday,84.66,3.393,225.2644795,6.664, Friday 
store 3,6/22/2012,419497.95,non holiday,82.7,3.346,225.3068615,6.664, Friday 
store 3,6/29/2012,422965.33,non holiday,86.42,3.286,225.3492435,6.664, Friday 
store 3,6/7/2012,411206.5,non holiday,83.14,3.227,225.3916254,6.334, Thursday 
store 3,7/13/2012,416913.1,non holiday,82.28,3.256,225.4340074,6.334, Friday 
store 3,7/20/2012,432424.85,non holiday,81.38,3.311,225.4438827,6.334, Friday 
store 3,7/27/2012,389427.9,non holiday,,3.407,225.4537579,6.334, Friday 
store 3,3/8/2012,419990.29,non holiday,86.55,,225.4636332,6.334, Thursday 
store 3,10/8/2012,391811.6,non holiday,,3.494,225.4735085,6.334, Monday 
store 3,8/17/2012,394918.83,non holiday,87.36,3.571,225.5558664,6.334, Friday 
store 3,8/24/2012,412449.67,non holiday,83.01,3.62,225.6925864,6.334, Friday 
store 3,8/31/2012,408838.73,non holiday,,3.638,225.8293063,6.334, Friday 
store 3,7/9/2012,408229.73,holiday,84.99,3.73,225.9660263,6.334, Monday 
store 3,9/14/2012,407589.16,non holiday,78.36,3.717,226.1122067,6.334, Friday 
store 3,9/21/2012,414392.09,non holiday,72.78,3.721,226.3151496,6.334, Friday 
store 3,9/28/2012,389813.02,non holiday,77.46,3.666,226.5180926,6.334, Friday 
store 3,5/10/2012,443557.65,non holiday,72.74,3.617,226.7210356,6.034, Thursday 
store 3,12/10/2012,410804.39,non holiday,70.31,3.601,226.9239785,6.034, Monday 
store 3,10/19/2012,424513.08,non holiday,,3.594,226.9688442,6.034, Friday 
store 3,10/26/2012,405432.7,non holiday,74.66,3.506,226.9873637,6.034, Friday 
store 4,5/2/2010,2135143.87,non holiday,43.76,2.598,126.4420645,8.623, Sunday 
store 4,12/2/2010,2188307.39,holiday,28.84,2.573,126.4962581,8.623, Thursday 
store 4,2/19/2010,2049860.26,non holiday,36.45,2.54,126.5262857,8.623, Friday 
store 4,2/26/2010,1925728.84,non holiday,41.36,2.59,126.5522857,8.623, Friday 
store 4,5/3/2010,1971057.44,non holiday,43.49,2.654,126.5782857,8.623, Monday 
store 4,12/3/2010,1894324.09,non holiday,49.63,2.704,126.6042857,8.623, Friday 
store 4,3/19/2010,1897429.36,non holiday,,2.743,126.6066452,8.623, Friday 
store 4,3/26/2010,1762539.3,non holiday,,2.752,126.6050645,8.623, Friday 
store 4,2/4/2010,1979247.12,non holiday,,2.74,126.6034839,7.896, Thursday 
store 4,9/4/2010,1818452.72,non holiday,,,126.6019032,7.896, Saturday 
store 4,4/16/2010,1851519.69,non holiday,56.23,2.81,126.5621,7.896, Friday 
store 4,4/23/2010,1802677.9,non holiday,56.87,2.805,126.4713333,7.896, Friday 
store 4,4/30/2010,1817273.28,non holiday,53.04,2.787,126.3805667,7.896, Friday 
store 4,7/5/2010,2000626.14,non holiday,56.77,2.836,126.2898,7.896, Monday 
store 4,5/14/2010,1875597.28,non holiday,62.35,2.845,126.2085484,7.896, Friday 
store 4,5/21/2010,1903752.6,non holiday,67.4,2.82,126.1843871,7.896, Friday 
store 4,5/28/2010,1857533.7,non holiday,67.73,,126.1602258,7.896, Friday 
store 4,4/6/2010,1903290.58,non holiday,70.83,2.701,126.1360645,7.896, Tuesday 
store 4,11/6/2010,1870619.23,non holiday,78.45,2.668,126.1119032,7.896, Saturday 
store 4,6/18/2010,1929736.35,non holiday,81.53,2.635,126.114,7.896, Friday 
store 4,6/25/2010,1846651.95,non holiday,81.1,2.654,126.1266,7.896, Friday 
store 4,2/7/2010,1881337.21,non holiday,73.66,2.668,126.1392,7.372, Sunday 
store 4,9/7/2010,1812208.22,non holiday,80.35,,126.1518,7.372, Tuesday 
store 4,7/16/2010,1898427.66,non holiday,78.53,2.621,126.1498065,7.372, Friday 
store 4,7/23/2010,1848426.78,non holiday,79.78,2.612,126.1283548,7.372, Friday 
store 4,7/30/2010,1796637.61,non holiday,80.7,2.65,126.1069032,7.372, Friday 
store 4,6/8/2010,1907638.58,non holiday,76.53,2.64,126.0854516,7.372, Tuesday 
store 4,8/13/2010,2007050.75,non holiday,,2.698,126.064,7.372, Friday 
store 4,8/20/2010,1997181.09,non holiday,78.83,2.671,126.0766452,7.372, Friday 
store 4,8/27/2010,1848403.92,non holiday,74.44,2.621,126.0892903,7.372, Friday 
store 4,3/9/2010,1935857.58,non holiday,76.8,2.584,126.1019355,7.372, Tuesday 
store 4,10/9/2010,1865820.81,holiday,73.54,2.574,126.1145806,7.372, Saturday 
store 4,9/17/2010,1899959.61,non holiday,,,126.1454667,7.372, Friday 
store 4,9/24/2010,1810684.68,non holiday,60.96,2.642,126.1900333,7.372, Friday 
store 4,1/10/2010,1842821.02,non holiday,,2.619,126.2346,7.127, Sunday 
store 4,8/10/2010,1951494.85,non holiday,67.73,2.645,126.2791667,7.127, Tuesday 
store 4,10/15/2010,1867345.09,non holiday,,2.732,126.3266774,7.127, Friday 
store 4,10/22/2010,1927610.06,non holiday,64.17,2.736,126.3815484,7.127,
store 4,10/29/2010,1933333,non holiday,56.94,2.718,126.4364194,7.127, Friday 
store 4,5/11/2010,2013115.79,non holiday,51.6,2.699,126.4912903,7.127, Tuesday 
store 4,12/11/2010,1999794.26,non holiday,52.65,2.741,126.5461613,7.127, Saturday 
store 4,11/19/2010,2097809.4,non holiday,48.05,2.78,126.6072,7.127, Friday 
store 4,11/26/2010,2789469.45,holiday,48.08,2.752,126.6692667,7.127, Friday 
store 4,3/12/2010,2102530.17,non holiday,46.4,2.727,126.7313333,7.127, Friday 
store 4,10/12/2010,2302504.86,non holiday,42.4,2.86,126.7934,7.127, Tuesday 
store 4,12/17/2010,2740057.14,non holiday,46.57,2.884,126.8794839,7.127, Friday 
store 4,12/24/2010,3526713.39,non holiday,43.21,2.887,126.9835806,7.127, Friday 
store 4,12/31/2010,1794868.74,holiday,38.09,2.955,127.0876774,7.127, Friday 
store 4,7/1/2011,1862476.27,non holiday,39.34,2.98,127.1917742,6.51, Friday 
store 4,1/14/2011,1865502.46,non holiday,31.6,2.992,127.3009355,6.51, Friday 
store 4,1/21/2011,1886393.94,non holiday,38.34,3.017,127.4404839,6.51, Friday 
store 4,1/28/2011,1814240.85,non holiday,40.6,3.022,127.5800323,6.51, Friday 
store 4,4/2/2011,2119086.04,non holiday,34.61,2.996,127.7195806,6.51, Saturday 
store 4,11/2/2011,2187847.29,holiday,33.29,3.033,127.859129,6.51, Wednesday 
store 4,2/18/2011,2316495.56,non holiday,48.17,3.058,127.99525,6.51, Friday 
store 4,2/25/2011,2078094.69,non holiday,49,3.087,128.13,6.51, Friday 
store 4,4/3/2011,2103455.75,non holiday,46.56,3.305,128.26475,6.51, Sunday 
store 4,11/3/2011,2039818.41,non holiday,50.93,3.461,128.3995,6.51, Thursday 
store 4,3/18/2011,2116475.38,non holiday,51.86,3.495,128.5121935,6.51, Friday 
store 4,3/25/2011,1944164.32,non holiday,59.1,3.48,128.6160645,6.51, Friday 
store 4,1/4/2011,1900246.47,non holiday,56.99,3.521,128.7199355,5.946, Tuesday 
store 4,8/4/2011,2074953.46,non holiday,,3.605,128.8238065,5.946, Thursday 
store 4,4/15/2011,1960587.76,non holiday,,3.724,128.9107333,5.946, Friday 
store 4,4/22/2011,2220600.76,non holiday,68.8,3.781,128.9553,5.946, Friday 
store 4,4/29/2011,1878167.44,non holiday,64.22,3.781,128.9998667,5.946, Friday 
store 4,6/5/2011,2063682.76,non holiday,63.41,3.866,129.0444333,5.946, Sunday 
store 4,5/13/2011,2002362.37,non holiday,70.65,3.872,129.089,5.946, Friday 
store 4,5/20/2011,2015563.48,non holiday,,3.881,129.0756774,5.946, Friday 
store 4,5/27/2011,1986597.95,non holiday,73.65,3.771,129.0623548,5.946, Friday 
store 4,3/6/2011,2065377.15,non holiday,78.26,3.683,129.0490323,5.946, Sunday 
store 4,10/6/2011,2073951.38,non holiday,80.05,3.64,129.0357097,5.946, Thursday 
store 4,6/17/2011,2141210.62,non holiday,83.51,3.618,129.0432,5.946, Friday 
store 4,6/24/2011,2008344.92,non holiday,81.85,3.57,129.0663,5.946, Friday 
store 4,1/7/2011,2051533.53,non holiday,,3.504,129.0894,5.644, Friday 
store 4,8/7/2011,2066541.86,non holiday,84.59,3.469,129.1125,5.644, Sunday 
store 4,7/15/2011,2049046.95,non holiday,83.27,3.563,129.1338387,5.644, Friday 
store 4,7/22/2011,2036231.39,non holiday,82.84,3.627,129.1507742,5.644, Friday 
store 4,7/29/2011,1989674.07,non holiday,84.36,3.659,129.1677097,5.644, Friday 
store 4,5/8/2011,2160057.39,non holiday,86.09,3.662,129.1846452,5.644, Sunday 
store 4,12/8/2011,2105668.74,non holiday,82.98,3.617,129.2015806,5.644, Thursday 
store 4,8/19/2011,2232892.1,non holiday,82.77,3.55,129.2405806,5.644, Friday 
store 4,8/26/2011,1988490.21,non holiday,81.47,,129.2832581,5.644, Friday 
store 4,2/9/2011,2078420.31,non holiday,77.99,3.533,129.3259355,5.644, Wednesday 
store 4,9/9/2011,2093139.01,holiday,,3.554,129.3686129,5.644, Friday 
store 4,9/16/2011,2075577.33,non holiday,,3.532,129.4306,5.644, Friday 
store 4,9/23/2011,2031406.41,non holiday,69.23,3.473,129.5183333,5.644, Friday 
store 4,9/30/2011,1929486.63,non holiday,,3.371,129.6060667,5.644, Friday 
store 4,7/10/2011,2166737.65,non holiday,65.79,3.299,129.6938,5.143, Sunday 
store 4,10/14/2011,2074548.85,non holiday,,3.283,129.7706452,5.143, Friday 
store 4,10/21/2011,2207742.13,non holiday,64.79,3.361,129.7821613,5.143, Friday 
store 4,10/28/2011,2151659.59,non holiday,55.31,3.362,129.7936774,5.143, Friday 
store 4,4/11/2011,2281217.31,non holiday,,3.322,129.8051935,5.143, Monday 
store 4,11/11/2011,2203028.96,non holiday,47.12,3.286,129.8167097,5.143, Friday 
store 4,11/18/2011,2243946.59,non holiday,50.44,3.294,129.8268333,5.143, Friday 
store 4,11/25/2011,3004702.33,holiday,47.96,3.225,129.8364,5.143, Friday 
store 4,2/12/2011,2180999.26,non holiday,,3.176,129.8459667,5.143, Saturday 
store 4,9/12/2011,2508955.24,non holiday,31.64,3.153,129.8555333,5.143, Monday 
store 4,12/16/2011,2771397.17,non holiday,36.44,3.149,129.8980645,5.143, Friday 
store 4,12/23/2011,3676388.98,non holiday,35.92,3.103,129.9845484,5.143, Friday 
store 4,12/30/2011,2007105.86,holiday,36.89,3.119,130.0710323,5.143, Friday 
store 4,6/1/2012,2047766.07,non holiday,38.64,3.158,130.1575161,4.607, Friday 
store 4,1/13/2012,1941676.61,non holiday,,3.263,130.244,4.607, Friday 
store 4,1/20/2012,2005097.76,non holiday,42.09,3.273,130.2792258,4.607, Friday 
store 4,1/27/2012,1928720.51,non holiday,40.31,3.29,130.3144516,4.607, Friday 
store 4,3/2/2012,2173373.91,non holiday,,3.354,130.3496774,4.607, Friday 
store 4,10/2/2012,2374660.64,holiday,33,3.411,130.3849032,4.607, Tuesday 
store 4,2/17/2012,2427640.17,non holiday,34.19,3.493,130.4546207,4.607, Friday 
store 4,2/24/2012,2226662.17,non holiday,,3.541,130.5502069,4.607, Friday 
store 4,2/3/2012,2206319.9,non holiday,50.38,3.619,130.6457931,4.607, Friday 
store 4,9/3/2012,2202450.81,non holiday,53.63,3.667,130.7413793,4.607, Monday 
store 4,3/16/2012,2214967.44,non holiday,59.81,3.707,130.8261935,4.607, Friday 
store 4,3/23/2012,2091592.54,non holiday,59.07,3.759,130.8966452,4.607, Friday 
store 4,3/30/2012,2089381.77,non holiday,72.63,3.82,130.9670968,4.607, Friday 
store 4,6/4/2012,2470206.13,non holiday,67.69,3.864,131.0375484,4.308, Monday 
store 4,4/13/2012,2105301.39,non holiday,,3.881,131.108,4.308, Friday 
store 4,4/20/2012,2144336.89,non holiday,,3.864,131.1173333,4.308, Friday 
store 4,4/27/2012,2064065.66,non holiday,,3.81,131.1266667,4.308, Friday 
store 4,4/5/2012,2196968.33,non holiday,80.14,3.747,131.136,4.308, Thursday 
store 4,11/5/2012,2127661.17,non holiday,67.64,3.685,131.1453333,4.308, Monday 
store 4,5/18/2012,2207214.81,non holiday,68.43,3.62,131.0983226,4.308, Friday 
store 4,5/25/2012,2154137.67,non holiday,77.47,3.551,131.0287742,4.308, Friday 
store 4,1/6/2012,2179360.94,non holiday,77.41,3.483,130.9592258,4.308, Friday 
store 4,8/6/2012,2245257.18,non holiday,78.11,3.433,130.8896774,4.308, Monday 
store 4,6/15/2012,2234190.93,non holiday,80.94,3.372,130.8295333,4.308, Friday 
store 4,6/22/2012,2197299.65,non holiday,81.63,3.329,130.7929,4.308, Friday 
store 4,6/29/2012,2128362.92,non holiday,84.23,3.257,130.7562667,4.308, Friday 
store 4,6/7/2012,2224499.28,non holiday,80.37,3.187,130.7196333,4.077, Thursday 
store 4,7/13/2012,2100252.61,non holiday,76.86,,130.683,4.077, Friday 
store 4,7/20/2012,2175563.69,non holiday,79.14,3.263,130.7012903,4.077, Friday 
store 4,7/27/2012,2048613.65,non holiday,81.06,3.356,130.7195806,4.077, Friday 
store 4,3/8/2012,2174514.13,non holiday,83.86,3.374,130.737871,4.077, Thursday 
store 4,10/8/2012,2193367.69,non holiday,83.21,3.476,130.7561613,4.077, Monday 
store 4,8/17/2012,2283540.3,non holiday,81.41,3.552,130.7909677,4.077, Friday 
store 4,8/24/2012,2125241.68,non holiday,75.76,3.61,130.8381613,4.077, Friday 
store 4,8/31/2012,2081181.35,non holiday,76.47,3.646,130.8853548,4.077, Friday 
store 4,7/9/2012,2125104.72,holiday,82.09,3.709,130.9325484,4.077, Monday 
store 4,9/14/2012,2117854.6,non holiday,68.2,3.706,130.9776667,4.077, Friday 
store 4,9/21/2012,2119438.53,non holiday,68.97,3.721,131.0103333,4.077, Friday 
store 4,9/28/2012,2027620.23,non holiday,71.74,3.666,131.043,4.077, Friday 
store 4,5/10/2012,2209835.43,non holiday,,3.62,131.0756667,3.879, Thursday 
store 4,12/10/2012,2133026.07,non holiday,57.11,,131.1083333,3.879, Monday 
store 4,10/19/2012,2097266.85,non holiday,64.46,3.61,131.1499677,3.879, Friday 
